"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"326",0,0.459451215303455,0.45,0.169,0,"2","RCN1"
"327",0,0.457826660523461,0.408,0.188,0,"2","EIF4EBP1"
"328",0,0.457070487890679,0.999,0.996,0,"2","RPL3"
"329",0,0.456242242447668,0.564,0.232,0,"2","CD99"
"330",0,0.456215184856703,0.291,0.052,0,"2","LIX1"
"331",3.56595303959888e-303,0.454214112157452,0.639,0.394,8.78365552713997e-299,"2","ODC1"
"332",0,0.453224816061224,1,0.996,0,"2","RPS15"
"333",9.57959593326912e-125,0.452472935485241,0.982,0.983,2.35964607028285e-120,"2","EIF1"
"334",0,0.451186992923593,0.994,0.981,0,"2","RPS7"
"335",1.22708341107968e-250,0.45079223586215,0.891,0.804,3.02255185817146e-246,"2","CDH2"
"336",0,0.447121486560736,0.546,0.256,0,"2","BTG3"
"337",5.69035726496923e-104,0.442151443489166,0.699,0.675,1.40164880150722e-99,"2","NASP"
"338",0,0.44111959657084,0.263,0.038,0,"2","FAM107A"
"339",0,0.439202139710825,0.343,0.107,0,"2","ZFP36L2"
"340",2.71596477486409e-264,0.430796030324019,0.849,0.764,6.68996443344524e-260,"2","HSPD1"
"341",0,0.430757742032358,0.358,0.083,0,"2","SOX6"
"342",0,0.428855879532986,0.515,0.254,0,"2","PRDX4"
"343",2.5610462581513e-176,0.427994263237954,0.435,0.269,6.30836914307828e-172,"2","SLC3A2"
"344",0,0.427795239994449,0.333,0.087,0,"2","EMX2"
"345",0,0.426742476349342,0.274,0.06,0,"2","LMO1"
"346",0,0.424983184295048,0.382,0.133,0,"2","LIFR"
"347",0,0.41957077006334,0.995,0.982,0,"2","RPS20"
"348",0,0.417937003063989,0.998,0.995,0,"2","RPL36"
"349",0,0.414728021293567,0.519,0.211,0,"2","ANXA5"
"350",0,0.414172991362803,0.387,0.115,0,"2","NOTCH1"
"351",1.15590039626891e-195,0.414085849842146,0.709,0.579,2.84721385608959e-191,"2","TCEA1"
"352",1.93787793558013e-127,0.413969001220796,0.497,0.341,4.77338093092098e-123,"2","VEGFA"
"353",0,0.413589163788446,0.359,0.127,0,"2","ATP1A2"
"354",1.27757425384966e-239,0.410952414552689,0.482,0.279,3.14692090208249e-235,"2","TRIB2"
"355",1.09783931167666e-267,0.410837500202307,0.511,0.293,2.70419779252194e-263,"2","ARHGAP5"
"356",6.54168241246483e-147,0.408184360939273,0.606,0.447,1.61134721183834e-142,"2","NTM"
"357",0,0.404074537541715,0.495,0.252,0,"2","CHD7"
